idccaa,gasoleo_a,gasolina_95,municipio,rotulo,low_cost
09,1.479,1.539,Olesa de Montserrat,GALP,FALSE
09,1.479,1.539,Olesa de Montserrat,NIEVES,TRUE
09,1.479,1.539,Olesa de Montserrat,NIEVES,TRUE
09,1.479,1.539,Pacs del Penedès,CEPSA,FALSE
09,1.479,1.539,Palafolls,GALP,FALSE
09,1.479,1.539,Palafolls,PETROPRIX,TRUE
09,1.479,1.539,Palafolls,ZONA DIESEL,TRUE
09,1.479,1.539,Palafolls,CEPSA,FALSE
09,1.479,1.539,Palafolls,CEPSA,FALSE
09,1.479,1.539,Palau-solità i Plegamans,REPSOL,FALSE
09,1.479,1.539,Palau-solità i Plegamans,BENZOIL,TRUE
09,1.479,1.539,Pallejà,CEPSA,FALSE
09,1.479,1.539,Pallejà,CEPSA,FALSE
09,1.479,1.539,Pallejà,REPSOL,FALSE
09,1.479,1.539,Palma de Cervelló (La),REPSOL,FALSE
09,1.479,1.539,Papiol (El),PETROCAT,TRUE
09,1.479,1.539,Parets del Vallès,REPSOL,FALSE
09,1.479,1.539,Parets del Vallès,SHELL,FALSE
09,1.479,1.539,Parets del Vallès,CEPSA,FALSE
09,1.479,1.539,Parets del Vallès,BONAREA,FALSE
09,1.479,1.539,Parets del Vallès,NIEVES PARETS LLEVANTPARK,TRUE
09,1.479,1.539,Piera,ESCLATOIL,TRUE
09,1.479,1.539,Piera,GASOILS CARRERAS DE PIERA S.L.,TRUE
09,1.479,1.539,Piera,NIEVES,TRUE
09,1.479,1.539,Pineda de Mar,TAMOIL,TRUE
09,1.479,1.539,Pineda de Mar,ESSER,TRUE
09,1.479,1.539,Pineda de Mar,E.S. PINEDA DE MAR,TRUE
09,1.479,1.539,Pineda de Mar,CEPSA,FALSE
09,1.479,1.539,Pobla de Claramunt (La),CAMPSA,FALSE
09,1.479,1.539,Pobla de Lillet (La),REPSOL,FALSE
09,1.479,1.539,Polinyà,ES ADENOR POLINYA,TRUE
09,1.479,1.539,Pont de Vilomara i Rocafort (El),CEPSA,FALSE
09,1.479,1.539,Pont de Vilomara i Rocafort (El),LOW COST FUEL,TRUE
09,1.479,1.539,Prat de Llobregat (El),GALP,FALSE
09,1.479,1.539,Prat de Llobregat (El),REPSOL LA RIERA,TRUE
09,1.479,1.539,Prat de Llobregat (El),Q8,FALSE
09,1.479,1.539,Prat de Llobregat (El),CARREFOUR,TRUE
09,1.479,1.539,Prat de Llobregat (El),CEPSA,FALSE
09,1.479,1.539,Prat de Llobregat (El),CEPSA,FALSE
09,1.479,1.539,Prat de Llobregat (El),BP EL PRAT,TRUE
09,1.479,1.539,Prat de Llobregat (El),PETROCAT,TRUE
09,1.479,1.539,Prat de Llobregat (El),Q8,FALSE
09,1.479,1.539,Prat de Llobregat (El),BALLENOIL,TRUE
09,1.479,1.539,Prat de Llobregat (El),BENZOIL,TRUE
09,1.479,1.539,Prats de Lluçanès,ESTACIO SERVEI LLUÇANÈS,TRUE
09,1.479,1.539,Premià de Dalt,SORLIGO,TRUE
09,1.479,1.539,Premià de Mar,GASUIR,TRUE
09,1.479,1.539,Puig-reig,PETRO PINTÓ S.L.,TRUE
09,1.479,1.539,Puig-reig,BALLUS BAIXCOST,TRUE
09,1.479,1.539,Ripollet,PETROCAT DIRECTE,TRUE
09,1.479,1.539,Ripollet,"APARCEMIENTO DE CAMIONES RIPOLLET, SCCL",TRUE
09,1.479,1.539,Ripollet,BP RECA,TRUE
09,1.479,1.539,Ripollet,GALP,FALSE
09,1.479,1.539,Ripollet,REPSOL,FALSE
09,1.479,1.539,Ripollet,GALP,FALSE
09,1.479,1.539,Ripollet,PETROPRIX,TRUE
09,1.479,1.539,Ripollet,CASAMITJANA NONELL,TRUE
09,1.479,1.539,Ripollet,NUROIL,TRUE
09,1.479,1.539,Roca del Vallès (La),REPSOL,FALSE
09,1.479,1.539,Roca del Vallès (La),REPSOL,FALSE
09,1.479,1.539,Roca del Vallès (La),SHELL,FALSE
09,1.479,1.539,Roca del Vallès (La),REPSOL,FALSE
09,1.479,1.539,Roda de Ter,FEIXAS AULET,TRUE
09,1.479,1.539,Roda de Ter,ESCLATOIL,TRUE
09,1.479,1.539,Rubí,TAMOIL,TRUE
09,1.479,1.539,Rubí,JULIA-OIL (FINA),TRUE
09,1.479,1.539,Rubí,JULIA-OIL,TRUE
09,1.479,1.539,Rubí,JULIA-OIL,TRUE
09,1.479,1.539,Rubí,BP,FALSE
09,1.479,1.539,Rubí,REPSOL,FALSE
09,1.479,1.539,Rubí,REPSOL,FALSE
09,1.479,1.539,Rubí,REPSOL,FALSE
09,1.479,1.539,Rubí,ESCLATOIL,TRUE
09,1.479,1.539,Rubí,PUNTA SOLERA,TRUE
09,1.479,1.539,Rubí,TAMOIL,TRUE
09,1.479,1.539,Rubí,PETROPRIX,TRUE
09,1.479,1.539,Sabadell,E.S.  PUNT DE TROBADA    -SABADELL-,TRUE
09,1.479,1.539,Sabadell,MEROIL,TRUE
09,1.479,1.539,Sabadell,BP SABADELL,TRUE
09,1.479,1.539,Sabadell,SHELL,FALSE
09,1.479,1.539,Sabadell,AVIA,FALSE
09,1.479,1.539,Sabadell,PETROCAT DIRECTE,TRUE
09,1.479,1.539,Sabadell,REPSOL ARRAHONA,TRUE
09,1.479,1.539,Sabadell,BALLENOIL,TRUE
09,1.479,1.539,Sabadell,MEROIL,TRUE
09,1.479,1.539,Sabadell,LOWCOSTFUEL,TRUE
09,1.479,1.539,Sabadell,REPSOL,FALSE
09,1.479,1.539,Sabadell,REPSOL,FALSE
09,1.479,1.539,Sabadell,REPSOL,FALSE
09,1.479,1.539,Sabadell,REPSOL,FALSE
09,1.479,1.539,Sabadell,REPSOL,FALSE
09,1.479,1.539,Sabadell,REPSOL,FALSE
09,1.479,1.539,Sabadell,CEPSA,FALSE
09,1.479,1.539,Sabadell,SHELL ROCBLUME,TRUE
09,1.479,1.539,Sabadell,CEPSA,FALSE
09,1.479,1.539,Sabadell,GALP,FALSE
09,1.479,1.539,Sabadell,U.S.SABADELL   - GAS-OILS ROVIRA-,TRUE
09,1.479,1.539,Saldes,REPSOL,FALSE
09,1.479,1.539,Sallent,PETRONOR,FALSE
09,1.479,1.539,Sallent,PETROMIRALLES,TRUE
09,1.479,1.539,Sallent,"SALLENT DE SERVEIS, S.L.",TRUE
09,1.479,1.539,Sallent,TRANSPORTES ABYCER S.L.,TRUE
09,1.479,1.539,Sant Adrià de Besòs,ALCAMPO,TRUE
09,1.479,1.539,Sant Adrià de Besòs,MEROIL,TRUE
09,1.479,1.539,Sant Adrià de Besòs,REPSOL,FALSE
09,1.479,1.539,Sant Adrià de Besòs,CEPSA,FALSE
09,1.479,1.539,Sant Adrià de Besòs,GALP,FALSE
09,1.479,1.539,Sant Adrià de Besòs,GALP,FALSE
09,1.479,1.539,Sant Andreu de la Barca,PETROCAT DIRECTE,TRUE
09,1.479,1.539,Sant Andreu de la Barca,PETROMIRALLES,TRUE
09,1.479,1.539,Sant Andreu de la Barca,NIEVES,TRUE
09,1.479,1.539,Sant Andreu de la Barca,Q8,FALSE
09,1.479,1.539,Sant Andreu de Llavaneres,MEROIL,TRUE
09,1.479,1.539,Sant Andreu de Llavaneres,OILPRIX,TRUE
09,1.479,1.539,Sant Andreu de Llavaneres,PETROLIS MIRAMAR,TRUE
09,1.479,1.539,Sant Antoni de Vilamajor,MEROIL,TRUE
09,1.479,1.539,Sant Boi de Llobregat,CEPSA,FALSE
09,1.479,1.539,Sant Boi de Llobregat,CAN CALDERÓN - CLAUS  (GNC),TRUE
09,1.479,1.539,Sant Boi de Llobregat,BP MONTCLAR,TRUE
09,1.479,1.539,Sant Boi de Llobregat,BP SANT BOI,TRUE
09,1.479,1.539,Sant Boi de Llobregat,E.S. ALCAMPO SANT BOI,TRUE
09,1.479,1.539,Sant Boi de Llobregat,GALP,FALSE
09,1.479,1.539,Sant Boi de Llobregat,BP MOLMAR,TRUE
09,1.479,1.539,Sant Boi de Llobregat,MKT OIL,TRUE
09,1.479,1.539,Sant Boi de Llobregat,REPSOL,FALSE
09,1.479,1.539,Sant Boi de Llobregat,ANEU OIL,TRUE
09,1.479,1.539,Sant Boi de Llobregat,BALLENOIL,TRUE
09,1.479,1.539,Sant Boi de Llobregat,BALLENOIL,TRUE
09,1.479,1.539,Sant Celoni,REPSOL,FALSE
09,1.479,1.539,Sant Celoni,BP MONTSENY,TRUE
09,1.479,1.539,Sant Celoni,ESCLATOIL,TRUE
09,1.479,1.539,Sant Celoni,REPSOL,FALSE
09,1.479,1.539,Sant Cugat del Vallès,ESCLATOIL,TRUE
09,1.479,1.539,Sant Cugat del Vallès,Q8,FALSE
09,1.479,1.539,Sant Cugat del Vallès,REPSOL,FALSE
09,1.479,1.539,Sant Cugat del Vallès,BP COLL FAVA,TRUE
09,1.479,1.539,Sant Cugat del Vallès,BP CAN SOLA,TRUE
09,1.479,1.539,Sant Cugat del Vallès,REPSOL,FALSE
09,1.479,1.539,Sant Cugat del Vallès,MEROIL,TRUE
09,1.479,1.539,Sant Cugat del Vallès,REPSOL,FALSE
09,1.479,1.539,Sant Cugat del Vallès,REPSOL,FALSE
09,1.479,1.539,Sant Cugat del Vallès,REPSOL,FALSE
09,1.479,1.539,Sant Cugat Sesgarrigues,SHELL,FALSE
09,1.479,1.539,Sant Cugat Sesgarrigues,SHELL,FALSE
09,1.479,1.539,Sant Cugat Sesgarrigues,BONAREA,FALSE
09,1.479,1.539,Sant Esteve Sesrovires,REPSOL,FALSE
09,1.479,1.539,Sant Esteve Sesrovires,NIEVES,TRUE
09,1.479,1.539,Sant Feliu de Llobregat,SERVICIOS PETROLIFEROS,TRUE
09,1.479,1.539,Sant Feliu de Llobregat,REPSOL,FALSE
09,1.479,1.539,Sant Feliu de Llobregat,EVOLUTION,TRUE
09,1.479,1.539,Sant Feliu de Llobregat,PETROMIRALLES,TRUE
09,1.479,1.539,Sant Fost de Campsentelles,VILACARBURANTS,TRUE
09,1.479,1.539,Sant Fost de Campsentelles,LOW COST SANT FOST VILACARBURANTS,TRUE
09,1.479,1.539,Sant Fruitós de Bages,CARREFOUR,TRUE
09,1.479,1.539,Sant Fruitós de Bages,REPSOL,FALSE
09,1.479,1.539,Sant Fruitós de Bages,E.S. ROSALEDA  -ST. FRUITOS DE BAGES-     GASOILS ROVIRA,TRUE
09,1.479,1.539,Sant Fruitós de Bages,"PETRO-PINTO,S.L.",TRUE
09,1.479,1.539,Sant Fruitós de Bages,REPSOL,FALSE
09,1.479,1.539,Sant Iscle de Vallalta,CARBURANTS SANT ISCLE,TRUE
09,1.479,1.539,Sant Joan de Vilatorrada,BEROIL,TRUE
09,1.479,1.539,Sant Joan de Vilatorrada,TAMOIL,TRUE
09,1.479,1.539,Sant Joan de Vilatorrada,PETROCAT DIRECTE,TRUE
09,1.479,1.539,Sant Joan de Vilatorrada,NATURGY IBERIA,TRUE
09,1.479,1.539,Sant Joan Despí,PETROCAT,TRUE
09,1.479,1.539,Sant Joan Despí,SHELL,FALSE
09,1.479,1.539,Sant Joan Despí,OIL PRIX,TRUE
09,1.479,1.539,Sant Joan Despí,3 PUNT TRES,TRUE
09,1.479,1.539,Sant Joan Despí,MUXU,TRUE
09,1.479,1.539,Sant Just Desvern,BRIGHT SERVICE,TRUE
09,1.479,1.539,Sant Just Desvern,REPSOL,FALSE
09,1.479,1.539,Sant Just Desvern,ESCLATOIL,TRUE
09,1.479,1.539,Sant Llorenç d'Hortons,REPSOL,FALSE
09,1.479,1.539,Sant Martí d'Albars,E.S. SANT MARTI D'ALBARS,TRUE
09,1.479,1.539,Sant Martí Sarroca,LA BENCINERA,TRUE
09,1.479,1.539,Sant Pere de Ribes,REPSOL,FALSE
09,1.479,1.539,Sant Pere de Ribes,Q8,FALSE
09,1.479,1.539,Sant Pere de Ribes,LOWCOSTFUEL,TRUE
09,1.479,1.539,Sant Pere de Riudebitlles,NINGUNO,TRUE
09,1.479,1.539,Sant Pere de Torelló,SHELL,FALSE
09,1.479,1.539,Sant Pere Sallavinera,REPSOL,FALSE
09,1.479,1.539,Sant Pere Sallavinera,REPSOL,FALSE
09,1.479,1.539,Sant Pol de Mar,GALP,FALSE
09,1.479,1.539,Sant Quirze de Besora,NADA,TRUE
09,1.479,1.539,Sant Quirze del Vallès,PETROCAT DIRECTE,TRUE
09,1.479,1.539,Sant Quirze del Vallès,WENCES,TRUE
09,1.479,1.539,Sant Quirze del Vallès,REPSOL,FALSE
09,1.479,1.539,Sant Quirze del Vallès,ALCAMPO,TRUE
09,1.479,1.539,Sant Sadurní d'Anoia,GALP,FALSE
09,1.479,1.539,Sant Sadurní d'Anoia,AMAT OIL,TRUE
09,1.479,1.539,Sant Sadurní d'Anoia,REPSOL,FALSE
09,1.479,1.539,Sant Sadurní d'Anoia,HAM,TRUE
09,1.479,1.539,Sant Salvador de Guardiola,REPSOL,FALSE
09,1.479,1.539,Sant Vicenç de Castellet,ESCLATOIL,TRUE
09,1.479,1.539,Sant Vicenç de Castellet,PETRONOR,FALSE
09,1.479,1.539,Sant Vicenç de Montalt,REPSOL,FALSE
09,1.479,1.539,Sant Vicenç de Torelló,PETROVOLTREGÀ,TRUE
09,1.479,1.539,Sant Vicenç dels Horts,EXPRESS,TRUE
09,1.479,1.539,Sant Vicenç dels Horts,MKT OIL,TRUE
09,1.479,1.539,Sant Vicenç dels Horts,PETROMIRALLES,TRUE
09,1.479,1.539,Sant Vicenç dels Horts,REPSOL,FALSE
09,1.479,1.539,Sant Vicenç dels Horts,REPSOL,FALSE
09,1.479,1.539,Sant Vicenç dels Horts,BP JORDAN,TRUE
09,1.479,1.539,Santa Coloma de Gramenet,CEPSA,FALSE
09,1.479,1.539,Santa Coloma de Gramenet,VILACARBURANTS,TRUE
09,1.479,1.539,Santa Coloma de Gramenet,REPSOL,FALSE
09,1.479,1.539,Santa Eulàlia de Ronçana,BP SANTA EULALIA DE RONÇANA,TRUE
09,1.479,1.539,Santa Margarida de Montbui,BALLENOIL,TRUE
09,1.479,1.539,Santa Margarida i els Monjos,PINS OIL,TRUE
09,1.479,1.539,Santa Maria de Corcó,AREA CABRERÈS,TRUE
09,1.479,1.539,Santa Maria de Miralles,PETROMIRALLES,TRUE
09,1.479,1.539,Santa Maria de Palautordera,TAMOIL,TRUE
09,1.479,1.539,Santa Maria de Palautordera,REPSOL,FALSE
09,1.479,1.539,Santa Maria de Palautordera,CEPSA,FALSE
09,1.479,1.539,Santa Perpètua de Mogoda,CEPSA,FALSE
09,1.479,1.539,Santa Perpètua de Mogoda,CEPSA,FALSE
09,1.479,1.539,Santa Perpètua de Mogoda,CEPSA,FALSE
09,1.479,1.539,Santa Perpètua de Mogoda,BP SANTA PERPETUA,TRUE
09,1.479,1.539,Santa Perpètua de Mogoda,CEPSA,FALSE
09,1.479,1.539,Santa Perpètua de Mogoda,REPSOL,FALSE
09,1.479,1.539,Santa Perpètua de Mogoda,REPSOL,FALSE
09,1.479,1.539,Santa Perpètua de Mogoda,REPSOL,FALSE
09,1.479,1.539,Santa Perpètua de Mogoda,MARINÉ,TRUE
09,1.479,1.539,Santa Perpètua de Mogoda,SHELL,FALSE
09,1.479,1.539,Santa Perpètua de Mogoda,ESCLATOIL,TRUE
09,1.479,1.539,Santa Perpètua de Mogoda,LOWCOSTFUEL,TRUE
09,1.479,1.539,Santa Perpètua de Mogoda,MARINÉ,TRUE
09,1.479,1.539,Santa Perpètua de Mogoda,SHELL,FALSE
09,1.479,1.539,Santa Susanna,CARREFOUR,TRUE
09,1.479,1.539,Santa Susanna,GALP,FALSE
09,1.479,1.539,Santa Susanna,PETROPRIX,TRUE
09,1.479,1.539,Santpedor,REPSOL,FALSE
09,1.479,1.539,Santpedor,PETRO PINTÓ,TRUE
09,1.479,1.539,Sentmenat,REPSOL,FALSE
09,1.479,1.539,Sentmenat,GASUIR,TRUE
09,1.479,1.539,Sentmenat,NUROIL,TRUE
09,1.479,1.539,Seva,BLANCA,TRUE
09,1.479,1.539,Seva,BONAREA,FALSE
09,1.479,1.539,Sitges,Q8,FALSE
09,1.479,1.539,Sitges,NIEVES,TRUE
09,1.479,1.539,Sitges,REPSOL,FALSE
09,1.479,1.539,Subirats,AMAT OIL,TRUE
09,1.479,1.539,Súria,REPSOL,FALSE
09,1.479,1.539,Súria,U. S. SÚRIA *ROVIRA*,TRUE
09,1.479,1.539,Tagamanent,REPSOL,FALSE
09,1.479,1.539,Tagamanent,PETROCAT,TRUE
09,1.479,1.539,Taradell,"AREA DE SERVEIS TARADELL,SL",TRUE
09,1.479,1.539,Teià,GALP,FALSE
09,1.479,1.539,Teià,REPSOL,FALSE
09,1.479,1.539,Terrassa,Q8,FALSE
09,1.479,1.539,Terrassa,REPSOL,FALSE
09,1.479,1.539,Terrassa,REPSOL,FALSE
09,1.479,1.539,Terrassa,PETROCAT,TRUE
09,1.479,1.539,Terrassa,PETRO VALLES,TRUE
09,1.479,1.539,Terrassa,PETROLOWCOST,TRUE
09,1.479,1.539,Terrassa,BALLENOIL,TRUE
09,1.479,1.539,Terrassa,HAM,TRUE
09,1.479,1.539,Terrassa,BENZOIL,TRUE
09,1.479,1.539,Terrassa,GALP,FALSE
09,1.479,1.539,Terrassa,BP TREVOL,TRUE
09,1.479,1.539,Terrassa,REPSOL,FALSE
09,1.479,1.539,Terrassa,PETROCAT,TRUE
09,1.479,1.539,Terrassa,REPSOL,FALSE
09,1.479,1.539,Terrassa,PETROCAT DIRECTE,TRUE
09,1.479,1.539,Terrassa,PETRO7 - PETROLIS INDEPENDENTS,TRUE
09,1.479,1.539,Terrassa,REPSOL,FALSE
09,1.479,1.539,Terrassa,SUPECO,TRUE
09,1.479,1.539,Terrassa,GALP,FALSE
09,1.479,1.539,Terrassa,EVOLUTION,TRUE
09,1.479,1.539,Terrassa,PETROCAT DIRECTE,TRUE
09,1.479,1.539,Terrassa,BP,FALSE
09,1.479,1.539,Terrassa,REPSOL,FALSE
09,1.479,1.539,Terrassa,ESCLATOIL,TRUE
09,1.479,1.539,Terrassa,OCTOPO,TRUE
09,1.479,1.539,Terrassa,Q8,FALSE
09,1.479,1.539,Terrassa,NIEVES,TRUE
09,1.479,1.539,Terrassa,PETROCAT DIRECTE,TRUE
09,1.479,1.539,Terrassa,PETROCAT DIRECTE,TRUE
09,1.479,1.539,Terrassa,PETRO VALLES,TRUE
09,1.479,1.539,Terrassa,PETRO VALLES,TRUE
09,1.479,1.539,Terrassa,COBASA,TRUE
09,1.479,1.539,Terrassa,PETROCAT DIRECTE,TRUE
09,1.479,1.539,Terrassa,PETROCAT DIRECTE,TRUE
09,1.479,1.539,Terrassa,CAMPSA EXPRESS,TRUE
09,1.479,1.539,Tona,CEPSA,FALSE
09,1.479,1.539,Tona,CEPSA,FALSE
09,1.479,1.539,Tona,SHELL,FALSE
09,1.479,1.539,Tordera,CEPSA,FALSE
09,1.479,1.539,Tordera,CEPSA,FALSE
09,1.479,1.539,Tordera,LA FARINERA,TRUE
09,1.479,1.539,Torelló,GALP,FALSE
09,1.479,1.539,Torelló,ESCLATOIL,TRUE
09,1.479,1.539,Torelló,ESCLATOIL,TRUE
09,1.479,1.539,Torre de Claramunt (La),PETRONOR,FALSE
09,1.479,1.539,Torrelles de Llobregat,BONAREA,FALSE
09,1.479,1.539,Vacarisses,CEPSA,FALSE
09,1.479,1.539,Vacarisses,CEPSA,FALSE
09,1.479,1.539,Vacarisses,PETROALFA,TRUE
09,1.479,1.539,Vallgorguina,CEPSA,FALSE
09,1.479,1.539,Vallirana,NIEVES,TRUE
09,1.479,1.539,Vallirana,GALP,FALSE
09,1.479,1.539,Vallirana,REPSOL,FALSE
09,1.479,1.539,Vallirana,VALLIWASH-PETROMIRALLES,TRUE
09,1.479,1.539,Vallromanes,BP COMERCIAL VALLROMANAS,TRUE
09,1.479,1.539,Vic,PETROLIS INDEPENDENTS - PETRO7,TRUE
09,1.479,1.539,Vic,SHELL,FALSE
09,1.479,1.539,Vic,ESCLATOIL,TRUE
09,1.479,1.539,Vic,SUPECO,TRUE
09,1.479,1.539,Vic,BONAREA,FALSE
09,1.479,1.539,Vic,FEIXAS AULET,TRUE
09,1.479,1.539,Vic,ZONA DIESEL,TRUE
09,1.479,1.539,Vic,REPSOL,FALSE
09,1.479,1.539,Vic,REPSOL,FALSE
09,1.479,1.539,Vic,REPSOL,FALSE
09,1.479,1.539,Vic,BP,FALSE
09,1.479,1.539,Vic,CEPSA,FALSE
09,1.479,1.539,Vic,GMOIL,TRUE
09,1.479,1.539,Viladecans,REPSOL,FALSE
09,1.479,1.539,Viladecans,GALP,FALSE
09,1.479,1.539,Viladecans,GALP,FALSE
09,1.479,1.539,Viladecans,BP VILADECANS,TRUE
09,1.479,1.539,Viladecans,CARREFOUR,TRUE
09,1.479,1.539,Viladecans,ES VILAMARINA CEPSA,TRUE
09,1.479,1.539,Viladecans,BALLENOIL,TRUE
09,1.479,1.539,Viladecans,NATURGY,TRUE
09,1.479,1.539,Viladecavalls,REPSOL,FALSE
09,1.479,1.539,Viladecavalls,BONAREA,FALSE
09,1.479,1.539,Vilafranca del Penedès,ESCLATOIL,TRUE
09,1.479,1.539,Vilafranca del Penedès,SERVICIOS PENEDES SA,TRUE
09,1.479,1.539,Vilafranca del Penedès,ESCLATOIL,TRUE
09,1.479,1.539,Vilafranca del Penedès,BENZINERES MONTOIL,TRUE
09,1.479,1.539,Vilafranca del Penedès,PETROMIRALLES,TRUE
09,1.479,1.539,Vilafranca del Penedès,CEPSA,FALSE
09,1.479,1.539,Vilafranca del Penedès,REPSOL,FALSE
09,1.479,1.539,Vilafranca del Penedès,BY ENERGY,TRUE
09,1.479,1.539,Vilanova del Vallès,REPSOL,FALSE
09,1.479,1.539,Vilanova i la Geltrú,REPSOL,FALSE
09,1.479,1.539,Vilanova i la Geltrú,CEPSA,FALSE
09,1.479,1.539,Vilanova i la Geltrú,CEPSA,FALSE
09,1.479,1.539,Vilanova i la Geltrú,EVOLUTION,TRUE
09,1.479,1.539,Vilanova i la Geltrú,AVIA,FALSE
09,1.479,1.539,Vilanova i la Geltrú,ALCAMPO,TRUE
09,1.479,1.539,Vilanova i la Geltrú,GALP,FALSE
09,1.479,1.539,Vilanova i la Geltrú,BP VILANOVA - AV EDUARDO TOLDRA,TRUE
09,1.479,1.539,Vilanova i la Geltrú,BP VILANOVA - AV BALMES,TRUE
09,1.479,1.539,Vilanova i la Geltrú,GASUIR,TRUE
09,1.479,1.539,Vilassar de Dalt,REPSOL,FALSE
09,1.479,1.539,Vilassar de Mar,BPOIL,TRUE
09,1.479,1.539,Vilassar de Mar,"BENZINERA  "" 38 """,TRUE
09,1.479,1.539,Aiguaviva,GALP,FALSE
09,1.479,1.539,Aiguaviva,REPSOL,FALSE
09,1.479,1.539,Amer,REPSOL,FALSE
09,1.479,1.539,Anglès,CEPSA,FALSE
09,1.479,1.539,Anglès,SHELL,FALSE
09,1.479,1.539,Arbúcies,REPSOL,FALSE
09,1.479,1.539,Arbúcies,ZONA DIESEL,TRUE
09,1.479,1.539,Arbúcies,BONAREA,FALSE
09,1.479,1.539,Avinyonet de Puigventós,E.S.AVINYONET,TRUE
09,1.479,1.539,Banyoles,REPSOL,FALSE
09,1.479,1.539,Banyoles,AVIA,FALSE
09,1.479,1.539,Banyoles,POSTE DE MATA,TRUE
09,1.479,1.539,Banyoles,POSTE DE MATA,TRUE
09,1.479,1.539,Banyoles,ESCLATOIL,TRUE
09,1.479,1.539,Banyoles,CONDIS,TRUE
09,1.479,1.539,Bàscara,MLC,TRUE
09,1.479,1.539,Begur,ANEU OIL,TRUE
09,1.479,1.539,Begur,"""BP""BEGUR",TRUE
09,1.479,1.539,Bellcaire d'Empordà,FULL  ENERGY BELLCAIRE D'EMPORDA,TRUE
09,1.479,1.539,Besalú,REPSOL,FALSE
09,1.479,1.539,Bescanó,PETROLIS INDEPENDENTS - PETRO7,TRUE
09,1.479,1.539,Bescanó,PETROLIS DE BARCELONA,TRUE
09,1.479,1.539,Bisbal d'Empordà (La),Q8,FALSE
09,1.479,1.539,Bisbal d'Empordà (La),CONDIS,TRUE
09,1.479,1.539,Bisbal d'Empordà (La),GALP,FALSE
09,1.479,1.539,Biure,BP,FALSE
09,1.479,1.539,Biure,BP,FALSE
09,1.479,1.539,Blanes,REPSOL,FALSE
09,1.479,1.539,Blanes,GALP,FALSE
09,1.479,1.539,Blanes,BP SANTA ANNA,TRUE
09,1.479,1.539,Blanes,PETROLOWCOST,TRUE
09,1.479,1.539,Blanes,Q8,FALSE
09,1.479,1.539,Blanes,GALP,FALSE
09,1.479,1.539,Blanes,GM OIL,TRUE
09,1.479,1.539,Blanes,REPSOL BUTANO,TRUE
09,1.479,1.539,Borrassà,GALP,FALSE
09,1.479,1.539,Brunyola,REPSOL,FALSE
09,1.479,1.539,Cabanelles,CEPSA,FALSE
09,1.479,1.539,Cadaqués,REPSOL,FALSE
09,1.479,1.539,Caldes de Malavella,REPSOL,FALSE
09,1.479,1.539,Caldes de Malavella,ZONA DIESEL,TRUE
09,1.479,1.539,Caldes de Malavella,OILAREA,TRUE
09,1.479,1.539,Caldes de Malavella,REPSOL,FALSE
09,1.479,1.539,Calonge,PETRONOR,FALSE
09,1.479,1.539,Calonge,REPSOL,FALSE
09,1.479,1.539,Calonge,GALP,FALSE
09,1.479,1.539,Calonge,ANEU OIL,TRUE
09,1.479,1.539,Campelles,REPSOL,FALSE
09,1.479,1.539,Camprodon,REPSOL,FALSE
09,1.479,1.539,Capmany,SHELL,FALSE
09,1.479,1.539,Capmany,SHELL,FALSE
09,1.479,1.539,Cassà de la Selva,RABELL,TRUE
09,1.479,1.539,Cassà de la Selva,ANEUOIL,TRUE
09,1.479,1.539,Cassà de la Selva,REPSOL,FALSE
09,1.479,1.539,Cassà de la Selva,REPSOL,FALSE
09,1.479,1.539,Cassà de la Selva,BENZINERA CASSÀ DE LA SELVA,TRUE
09,1.479,1.539,Castelló d'Empúries,REPSOL,FALSE
09,1.479,1.539,Castelló d'Empúries,COOPERATIVA AGRÍCOLA DE CASTELLÓ D'EMPÚRIES,TRUE
09,1.479,1.539,Castelló d'Empúries,ESCLATOIL,TRUE
09,1.479,1.539,Castelló d'Empúries,AVANZA OIL,TRUE
09,1.479,1.539,Castelló d'Empúries,ESCLATOIL,TRUE
09,1.479,1.539,Castelló d'Empúries,E.S.MEX,TRUE
09,1.479,1.539,Castell-Platja d'Aro,BP OIL,TRUE
09,1.479,1.539,Castell-Platja d'Aro,REPSOL,FALSE
09,1.479,1.539,Castell-Platja d'Aro,EPSILON PLUS,TRUE
09,1.479,1.539,Castell-Platja d'Aro,SHELL,FALSE
09,1.479,1.539,Cellera de Ter (La),REPSOL,FALSE
09,1.479,1.539,Celrà,SHELL,FALSE
09,1.479,1.539,Celrà,REPSOL,FALSE
09,1.479,1.539,Cervià de Ter,CERVIA OIL,TRUE
09,1.479,1.539,Corçà,BP,FALSE
09,1.479,1.539,Escala (L'),REPSOL L'ESCALA,TRUE
09,1.479,1.539,Escala (L'),EMPURIES OILS L'ESCALA,TRUE
09,1.479,1.539,Escala (L'),GADCAR,TRUE
09,1.479,1.539,Escala (L'),ESCLATOIL,TRUE
09,1.479,1.539,Figueres,G.T.C.B.S.L.,TRUE
09,1.479,1.539,Figueres,PETROFIGUERES NF,TRUE
09,1.479,1.539,Figueres,SHELL,FALSE
09,1.479,1.539,Figueres,GALP,FALSE
09,1.479,1.539,Figueres,AVANZA OIL FIGUERES,TRUE
09,1.479,1.539,Figueres,PETREM,TRUE
09,1.479,1.539,Figueres,PETREM,TRUE
09,1.479,1.539,Figueres,REPSOL,FALSE
09,1.479,1.539,Figueres,REPSOL,FALSE
09,1.479,1.539,Figueres,REPSOL,FALSE
